employee_id,role,store_id,shift,tasks_completed,tasks_pending
EMP00932,Supervisor,ST048,Afternoon,45,4
EMP00358,Rider Coordinator,ST087,Morning,52,4
EMP02016,Store Associate,ST031,Afternoon,44,4
EMP00655,Picker,ST061,Afternoon,55,7
EMP01775,Packer,ST093,Night,45,4
EMP02057,Store Associate,ST064,Morning,53,1
EMP01068,Picker,ST047,Afternoon,47,1
EMP01279,Store Associate,ST072,Afternoon,43,4
EMP02463,Picker,ST052,Morning,48,6
EMP01502,Picker,ST050,Morning,35,8
EMP00814,Store Associate,ST012,Night,52,7
EMP00243,Rider Coordinator,ST006,Morning,45,9
EMP02202,Picker,ST005,Evening,45,5
EMP00251,Packer,ST012,Afternoon,37,3
EMP00790,Packer,ST009,Morning,56,10
EMP02257,Rider Coordinator,ST057,Afternoon,48,4
EMP00881,Supervisor,ST040,Night,50,8
EMP01261,Packer,ST062,Evening,50,9
EMP00037,Store Associate,ST018,Morning,46,6
EMP02297,Rider Coordinator,ST067,Night,42,3
EMP01501,Picker,ST052,Afternoon,49,5
EMP02306,Store Associate,ST020,Morning,38,9
EMP02170,Packer,ST025,Evening,48,3
EMP01177,Packer,ST023,Evening,41,7
EMP00367,Store Associate,ST003,Evening,52,7
EMP02306,Picker,ST055,Evening,45,5
EMP00747,Store Associate,ST036,Evening,47,11
EMP00863,Rider Coordinator,ST042,Night,45,7
EMP01892,Picker,ST071,Evening,37,7
EMP00510,Supervisor,ST076,Morning,54,12
EMP02455,Picker,ST002,Evening,56,8
EMP00909,Picker,ST041,Afternoon,53,1
EMP01189,Picker,ST093,Morning,50,5
EMP00029,Packer,ST075,Night,54,1
EMP00115,Store Associate,ST011,Night,43,10
EMP01207,Store Associate,ST077,Afternoon,47,8
EMP00378,Store Associate,ST032,Morning,43,3
EMP02488,Picker,ST061,Evening,52,7
EMP00724,Picker,ST044,Afternoon,44,8
EMP00072,Supervisor,ST023,Afternoon,55,5
EMP00572,Packer,ST089,Afternoon,43,3
EMP00524,Packer,ST050,Afternoon,37,6
EMP02050,Supervisor,ST055,Evening,43,6
EMP01426,Picker,ST099,Evening,39,4
EMP01695,Picker,ST064,Evening,60,8
EMP02300,Picker,ST100,Afternoon,43,7
EMP00900,Packer,ST089,Evening,50,5
EMP01454,Packer,ST012,Afternoon,52,4
EMP00049,Rider Coordinator,ST017,Evening,60,5
EMP00473,Store Associate,ST051,Afternoon,53,2
EMP02210,Picker,ST015,Evening,51,7
EMP01631,Packer,ST002,Afternoon,58,8
EMP00246,Store Associate,ST029,Afternoon,55,7
EMP00906,Picker,ST092,Morning,50,6
EMP00255,Picker,ST023,Afternoon,60,6
EMP02187,Store Associate,ST097,Morning,54,7
EMP01777,Packer,ST023,Afternoon,51,3
EMP00846,Picker,ST020,Evening,47,5
EMP01939,Store Associate,ST028,Evening,38,9
EMP02445,Picker,ST044,Afternoon,48,5
EMP00487,Store Associate,ST030,Afternoon,50,2
EMP02206,Packer,ST055,Afternoon,50,9
EMP00926,Store Associate,ST043,Night,40,5
EMP01869,Packer,ST064,Afternoon,45,7
EMP01603,Picker,ST003,Morning,60,7
EMP00314,Picker,ST039,Afternoon,61,6
EMP00486,Picker,ST053,Morning,59,4
EMP01613,Picker,ST095,Afternoon,45,4
EMP01696,Picker,ST035,Night,52,4
EMP00704,Store Associate,ST099,Evening,52,10
EMP02498,Packer,ST055,Evening,49,4
EMP02460,Picker,ST072,Evening,47,5
EMP01192,Picker,ST010,Evening,56,7
EMP02068,Picker,ST066,Afternoon,54,4
EMP02240,Supervisor,ST053,Morning,49,5
EMP00810,Picker,ST071,Afternoon,54,9
EMP01900,Rider Coordinator,ST065,Afternoon,56,9
EMP01480,Picker,ST089,Morning,46,6
EMP01641,Rider Coordinator,ST068,Night,58,7
EMP02408,Packer,ST018,Morning,67,4
EMP00800,Packer,ST037,Evening,43,8
EMP00660,Store Associate,ST096,Evening,51,5
EMP00206,Picker,ST022,Evening,52,9
EMP02300,Store Associate,ST053,Evening,51,8
EMP01997,Picker,ST005,Evening,52,7
EMP01907,Supervisor,ST044,Evening,35,6
EMP01615,Picker,ST032,Evening,42,8
EMP01207,Packer,ST068,Afternoon,54,5
EMP01761,Packer,ST091,Morning,45,9
EMP02368,Picker,ST061,Evening,51,2
EMP00316,Store Associate,ST035,Evening,42,5
EMP02285,Store Associate,ST088,Evening,44,6
EMP01300,Rider Coordinator,ST067,Afternoon,45,4
EMP01154,Store Associate,ST093,Morning,49,4
EMP00852,Packer,ST079,Afternoon,41,6
EMP01659,Packer,ST055,Evening,44,4
EMP00610,Supervisor,ST008,Evening,55,10
EMP02304,Picker,ST029,Evening,40,7
EMP02143,Store Associate,ST070,Evening,59,8
EMP00702,Picker,ST076,Afternoon,58,9
EMP01067,Store Associate,ST088,Night,46,6
EMP01531,Store Associate,ST074,Evening,59,8
EMP02235,Picker,ST084,Evening,48,5
EMP02137,Store Associate,ST002,Night,37,8
EMP00953,Packer,ST072,Afternoon,53,6
EMP00954,Picker,ST015,Night,52,3
EMP01135,Store Associate,ST031,Night,53,2
EMP01534,Rider Coordinator,ST005,Evening,50,5
EMP01168,Picker,ST086,Morning,42,10
EMP01846,Picker,ST089,Night,45,0
EMP01780,Packer,ST085,Morning,46,4
EMP02077,Packer,ST088,Morning,56,12
EMP01994,Picker,ST041,Evening,54,5
EMP02050,Supervisor,ST059,Evening,35,5
EMP01873,Packer,ST040,Evening,49,8
EMP01732,Picker,ST086,Afternoon,59,6
EMP02280,Picker,ST050,Evening,63,7
EMP01525,Picker,ST054,Afternoon,45,7
EMP00915,Picker,ST022,Evening,50,3
EMP01298,Store Associate,ST022,Evening,42,6
EMP02218,Picker,ST042,Morning,45,6
EMP02425,Picker,ST018,Night,47,11
EMP01774,Picker,ST070,Morning,48,3
EMP02429,Picker,ST074,Afternoon,49,7
EMP00032,Rider Coordinator,ST095,Afternoon,45,5
EMP00700,Picker,ST075,Morning,39,8
EMP01530,Picker,ST054,Morning,58,5
EMP01281,Packer,ST009,Morning,48,4
EMP01087,Store Associate,ST024,Evening,49,10
EMP00115,Store Associate,ST100,Afternoon,50,8
EMP00147,Packer,ST032,Afternoon,49,4
EMP00674,Picker,ST015,Afternoon,45,9
EMP00043,Rider Coordinator,ST030,Morning,56,6
EMP01469,Store Associate,ST028,Night,42,8
EMP00515,Rider Coordinator,ST057,Afternoon,45,4
EMP01911,Packer,ST062,Morning,47,4
EMP01133,Picker,ST019,Evening,38,5
EMP00829,Store Associate,ST044,Evening,52,8
EMP02452,Rider Coordinator,ST099,Evening,52,8
EMP02107,Picker,ST024,Afternoon,61,5
EMP01116,Packer,ST054,Evening,41,6
EMP00096,Store Associate,ST075,Evening,39,5
EMP00855,Packer,ST049,Morning,55,9
EMP01207,Store Associate,ST084,Evening,40,6
EMP01399,Packer,ST031,Evening,59,9
EMP00971,Picker,ST072,Night,38,7
EMP01607,Store Associate,ST067,Afternoon,43,10
EMP01699,Picker,ST018,Afternoon,49,4
EMP00334,Picker,ST053,Night,54,8
EMP00917,Rider Coordinator,ST030,Afternoon,49,4
EMP02246,Supervisor,ST001,Afternoon,48,5
EMP00995,Packer,ST098,Night,50,2
EMP00242,Packer,ST083,Afternoon,49,12
EMP02420,Picker,ST062,Evening,46,4
EMP00842,Rider Coordinator,ST057,Evening,46,6
EMP01816,Picker,ST092,Afternoon,67,6
EMP02372,Packer,ST088,Morning,47,5
EMP00109,Supervisor,ST013,Afternoon,51,5
EMP00309,Supervisor,ST017,Morning,44,9
EMP00522,Packer,ST020,Evening,55,5
EMP01529,Supervisor,ST088,Afternoon,56,5
EMP02485,Packer,ST048,Evening,56,4
EMP01232,Picker,ST014,Evening,50,3
EMP01943,Supervisor,ST038,Morning,45,6
EMP01236,Picker,ST011,Afternoon,46,4
EMP01965,Picker,ST027,Evening,42,6
EMP01102,Store Associate,ST088,Afternoon,37,8
EMP00158,Picker,ST052,Evening,55,6
EMP02116,Picker,ST021,Evening,38,5
EMP00115,Packer,ST086,Evening,41,7
EMP02283,Store Associate,ST057,Night,54,7
EMP00971,Store Associate,ST041,Evening,43,6
EMP00112,Packer,ST005,Evening,44,6
EMP00226,Picker,ST089,Morning,44,5
EMP01869,Picker,ST031,Morning,55,7
EMP00220,Packer,ST070,Morning,56,8
EMP02446,Rider Coordinator,ST088,Morning,42,5
EMP00171,Packer,ST087,Morning,56,9
EMP01770,Rider Coordinator,ST084,Afternoon,47,4
EMP01300,Packer,ST027,Evening,47,3
EMP01316,Supervisor,ST064,Evening,49,9
EMP02109,Store Associate,ST017,Morning,56,4
EMP00345,Packer,ST014,Evening,49,5
EMP02023,Rider Coordinator,ST005,Evening,56,11
EMP01355,Packer,ST043,Afternoon,59,3
EMP00863,Supervisor,ST068,Afternoon,52,5
EMP01456,Picker,ST082,Morning,44,8
EMP00799,Packer,ST011,Morning,46,6
EMP01078,Supervisor,ST083,Evening,56,6
EMP01000,Rider Coordinator,ST065,Morning,45,4
EMP00030,Packer,ST070,Morning,48,5
EMP02310,Packer,ST098,Evening,51,3
EMP00464,Packer,ST045,Morning,50,5
EMP02111,Picker,ST016,Evening,55,5
EMP01793,Store Associate,ST038,Evening,51,5
EMP02402,Picker,ST026,Evening,43,4
EMP01254,Picker,ST047,Afternoon,44,10
EMP02216,Packer,ST007,Morning,45,5
EMP00439,Supervisor,ST060,Afternoon,50,8
EMP00578,Store Associate,ST063,Night,41,7
EMP01016,Store Associate,ST074,Afternoon,35,6
EMP00212,Store Associate,ST091,Afternoon,45,11
EMP01795,Picker,ST057,Afternoon,46,8
EMP01741,Rider Coordinator,ST038,Afternoon,43,6
EMP01767,Supervisor,ST053,Night,48,2
EMP00355,Supervisor,ST075,Morning,44,6
EMP01663,Store Associate,ST041,Evening,44,7
EMP01424,Store Associate,ST086,Morning,41,3
EMP02400,Packer,ST075,Evening,52,2
EMP01348,Rider Coordinator,ST065,Night,57,3
EMP00954,Rider Coordinator,ST038,Evening,57,7
EMP00156,Store Associate,ST036,Afternoon,45,6
EMP02310,Picker,ST020,Night,53,5
EMP00442,Picker,ST028,Evening,48,7
EMP01863,Picker,ST071,Afternoon,40,4
EMP00817,Rider Coordinator,ST031,Afternoon,42,5
EMP01985,Rider Coordinator,ST093,Evening,53,10
EMP02190,Store Associate,ST062,Evening,57,1
EMP00369,Packer,ST053,Morning,57,8
EMP02343,Picker,ST013,Morning,52,9
EMP00474,Picker,ST079,Night,54,11
EMP02099,Packer,ST092,Morning,55,8
EMP01057,Packer,ST008,Evening,52,6
EMP01415,Packer,ST090,Morning,41,4
EMP00235,Picker,ST041,Afternoon,43,3
EMP00946,Rider Coordinator,ST069,Night,51,8
EMP00091,Store Associate,ST053,Afternoon,56,6
EMP01436,Picker,ST024,Afternoon,46,4
EMP02336,Picker,ST043,Morning,50,8
EMP01629,Picker,ST021,Morning,54,5
EMP01275,Store Associate,ST004,Evening,38,1
EMP02144,Rider Coordinator,ST018,Evening,51,5
EMP01829,Store Associate,ST080,Afternoon,54,3
EMP01712,Picker,ST040,Evening,46,11
EMP00170,Packer,ST067,Evening,46,4
EMP01136,Packer,ST006,Evening,45,4
EMP00957,Store Associate,ST022,Evening,44,7
EMP00640,Store Associate,ST033,Night,49,9
EMP01836,Store Associate,ST080,Morning,47,7
EMP00048,Picker,ST079,Afternoon,46,3
EMP01564,Packer,ST048,Afternoon,41,6
EMP02295,Picker,ST100,Morning,51,4
EMP01900,Packer,ST057,Evening,50,5
EMP00293,Picker,ST091,Afternoon,62,9
EMP02391,Packer,ST032,Evening,49,8
EMP01667,Rider Coordinator,ST075,Evening,42,7
EMP00872,Picker,ST062,Afternoon,41,8
EMP00685,Packer,ST058,Afternoon,50,3
EMP01884,Store Associate,ST052,Afternoon,64,8
EMP00701,Picker,ST075,Afternoon,56,6
EMP00716,Picker,ST077,Night,42,8
EMP00785,Picker,ST059,Afternoon,48,4
EMP00920,Rider Coordinator,ST070,Evening,51,6
EMP02408,Picker,ST022,Evening,48,4
EMP01385,Picker,ST076,Afternoon,44,6
EMP00629,Packer,ST008,Afternoon,40,6
EMP02173,Picker,ST016,Night,48,9
EMP01196,Packer,ST095,Afternoon,57,10
EMP02040,Picker,ST066,Night,64,3
EMP01675,Packer,ST050,Afternoon,53,8
EMP01721,Store Associate,ST074,Night,42,4
EMP00604,Picker,ST042,Evening,48,1
EMP01617,Packer,ST023,Night,53,7
EMP02477,Picker,ST002,Morning,42,7
EMP01450,Picker,ST064,Morning,47,7
EMP00303,Picker,ST096,Night,47,10
EMP00339,Rider Coordinator,ST041,Evening,50,4
EMP01722,Picker,ST076,Morning,49,7
EMP00641,Store Associate,ST003,Morning,61,8
EMP02425,Picker,ST077,Evening,58,7
EMP00709,Rider Coordinator,ST026,Afternoon,50,8
EMP02270,Supervisor,ST053,Evening,48,4
EMP00225,Store Associate,ST081,Night,45,8
EMP00418,Packer,ST044,Afternoon,47,5
EMP00304,Packer,ST048,Morning,50,2
EMP01560,Picker,ST077,Evening,58,6
EMP00123,Store Associate,ST036,Evening,39,6
EMP02232,Rider Coordinator,ST017,Afternoon,40,4
EMP00337,Picker,ST002,Evening,45,6
EMP01134,Store Associate,ST076,Evening,31,6
EMP02175,Store Associate,ST043,Evening,48,5
EMP00252,Packer,ST045,Afternoon,63,9
EMP01130,Store Associate,ST085,Evening,48,8
EMP00457,Picker,ST078,Evening,60,11
EMP01945,Picker,ST072,Morning,36,8
EMP02298,Picker,ST041,Morning,45,8
EMP00349,Picker,ST035,Night,53,2
EMP02314,Picker,ST079,Evening,39,4
EMP00064,Store Associate,ST035,Night,40,5
EMP01280,Picker,ST100,Morning,53,7
EMP02054,Picker,ST049,Evening,46,7
EMP02463,Picker,ST038,Afternoon,49,6
EMP00523,Packer,ST079,Evening,47,8
EMP01107,Supervisor,ST034,Evening,57,4
EMP01567,Picker,ST068,Morning,61,7
EMP01263,Supervisor,ST097,Evening,49,3
EMP02331,Picker,ST025,Afternoon,50,8
EMP00319,Picker,ST015,Morning,32,4
EMP01827,Store Associate,ST100,Night,52,9
EMP01183,Packer,ST092,Morning,52,6
EMP00538,Store Associate,ST010,Morning,50,8
EMP01604,Picker,ST060,Morning,51,10
EMP00706,Rider Coordinator,ST001,Afternoon,51,7
EMP00539,Picker,ST051,Night,52,10
EMP01611,Packer,ST071,Afternoon,50,5
EMP00889,Picker,ST082,Night,56,7
EMP00004,Picker,ST043,Morning,63,4
EMP02280,Store Associate,ST092,Afternoon,51,5
EMP01011,Store Associate,ST017,Afternoon,44,8
EMP01313,Picker,ST041,Evening,47,7
EMP01489,Packer,ST003,Afternoon,59,3
EMP02059,Store Associate,ST070,Morning,49,6
EMP01138,Packer,ST065,Morning,45,4
EMP01148,Store Associate,ST026,Evening,69,6
EMP00522,Picker,ST050,Evening,51,5
EMP01445,Store Associate,ST037,Morning,40,7
EMP00418,Packer,ST007,Morning,50,3
EMP01590,Packer,ST047,Evening,52,5
EMP00630,Store Associate,ST086,Morning,40,8
EMP00847,Picker,ST033,Afternoon,45,3
EMP01548,Packer,ST015,Evening,61,7
EMP01895,Rider Coordinator,ST097,Afternoon,37,5
EMP00254,Picker,ST089,Morning,54,4
EMP01258,Rider Coordinator,ST082,Evening,45,6
EMP00086,Picker,ST093,Afternoon,53,6
EMP00037,Picker,ST030,Afternoon,46,3
EMP00082,Store Associate,ST003,Afternoon,49,3
EMP02190,Picker,ST078,Morning,48,10
EMP00568,Picker,ST072,Evening,51,5
EMP00070,Store Associate,ST063,Afternoon,50,8
EMP00264,Picker,ST068,Afternoon,43,6
EMP01801,Rider Coordinator,ST068,Afternoon,43,4
EMP00135,Packer,ST006,Afternoon,35,5
EMP01242,Rider Coordinator,ST034,Night,51,7
EMP00560,Picker,ST047,Morning,54,8
EMP01032,Supervisor,ST070,Night,61,3
EMP00019,Packer,ST059,Morning,48,5
EMP01758,Picker,ST081,Evening,45,5
EMP02223,Picker,ST046,Afternoon,37,4
EMP01154,Store Associate,ST019,Afternoon,43,4
EMP00751,Rider Coordinator,ST022,Afternoon,49,10
EMP02083,Picker,ST064,Evening,69,5
EMP02318,Picker,ST007,Morning,50,7
EMP01334,Store Associate,ST061,Evening,55,7
EMP00574,Rider Coordinator,ST030,Evening,39,8
EMP01792,Store Associate,ST042,Afternoon,47,4
EMP01879,Store Associate,ST031,Evening,47,7
EMP01531,Picker,ST015,Evening,42,9
EMP00075,Store Associate,ST078,Afternoon,44,6
EMP02455,Picker,ST054,Afternoon,52,7
EMP01756,Picker,ST082,Afternoon,46,7
EMP01430,Picker,ST089,Evening,38,3
EMP00694,Picker,ST072,Evening,64,2
EMP01646,Picker,ST099,Evening,42,6
EMP00655,Rider Coordinator,ST071,Evening,50,8
EMP01522,Store Associate,ST003,Morning,40,5
EMP01815,Picker,ST037,Afternoon,48,8
EMP01918,Picker,ST067,Evening,44,6
EMP00417,Store Associate,ST011,Evening,44,7
EMP01603,Packer,ST016,Evening,43,7
EMP00668,Picker,ST020,Evening,55,6
EMP02471,Rider Coordinator,ST056,Morning,40,5
EMP02342,Packer,ST092,Evening,50,8
EMP01459,Packer,ST014,Afternoon,37,4
EMP01386,Packer,ST081,Evening,36,3
EMP01951,Store Associate,ST048,Afternoon,50,4
EMP00030,Rider Coordinator,ST064,Evening,39,4
EMP01153,Store Associate,ST057,Morning,41,5
EMP02154,Store Associate,ST056,Afternoon,56,5
EMP02278,Picker,ST060,Morning,47,4
EMP01439,Picker,ST064,Afternoon,54,5
EMP01513,Supervisor,ST090,Night,45,5
EMP02074,Store Associate,ST005,Morning,57,10
EMP02350,Picker,ST069,Afternoon,45,11
EMP01057,Packer,ST013,Morning,50,4
EMP01767,Rider Coordinator,ST097,Afternoon,47,14
EMP02031,Picker,ST078,Morning,55,4
EMP01047,Picker,ST011,Morning,38,2
EMP00996,Picker,ST022,Morning,50,3
EMP00006,Store Associate,ST078,Afternoon,53,6
EMP01276,Picker,ST034,Afternoon,40,3
EMP01666,Store Associate,ST025,Night,48,3
EMP01606,Rider Coordinator,ST078,Evening,56,3
EMP01511,Picker,ST028,Evening,41,7
EMP01023,Supervisor,ST008,Afternoon,55,3
EMP01222,Store Associate,ST048,Afternoon,62,11
EMP01708,Supervisor,ST038,Evening,48,4
EMP01739,Store Associate,ST007,Morning,54,3
EMP01202,Rider Coordinator,ST032,Evening,40,6
EMP00215,Packer,ST031,Evening,36,2
EMP01256,Supervisor,ST066,Afternoon,39,7
EMP00570,Picker,ST019,Evening,43,5
EMP00536,Store Associate,ST009,Afternoon,46,3
EMP00683,Picker,ST020,Morning,41,2
EMP01751,Packer,ST045,Afternoon,46,4
EMP01236,Store Associate,ST013,Morning,49,5
EMP00594,Picker,ST076,Morning,36,2
EMP00302,Rider Coordinator,ST057,Morning,43,6
EMP01529,Rider Coordinator,ST080,Evening,46,6
EMP00895,Picker,ST080,Afternoon,55,8
EMP00998,Store Associate,ST100,Afternoon,65,8
EMP00453,Store Associate,ST100,Morning,44,8
EMP00376,Store Associate,ST029,Afternoon,45,11
EMP01899,Supervisor,ST028,Evening,52,6
EMP01849,Packer,ST036,Afternoon,42,9
EMP01855,Rider Coordinator,ST071,Morning,58,2
EMP02299,Store Associate,ST067,Evening,45,4
EMP01043,Picker,ST081,Evening,60,5
EMP00202,Picker,ST057,Evening,44,6
EMP00167,Picker,ST089,Evening,35,6
EMP02094,Supervisor,ST072,Evening,36,7
EMP01479,Store Associate,ST068,Morning,59,4
EMP00706,Store Associate,ST018,Evening,53,8
EMP01371,Packer,ST079,Evening,48,6
EMP01894,Packer,ST096,Afternoon,47,7
EMP01412,Picker,ST043,Morning,47,7
EMP00402,Rider Coordinator,ST055,Afternoon,52,6
EMP02348,Packer,ST041,Afternoon,44,13
EMP00286,Rider Coordinator,ST032,Afternoon,53,9
EMP00735,Picker,ST026,Evening,52,2
EMP02006,Picker,ST015,Afternoon,62,3
EMP01802,Picker,ST086,Afternoon,39,6
EMP00003,Rider Coordinator,ST089,Evening,40,8
EMP01919,Packer,ST012,Evening,38,3
EMP01036,Picker,ST047,Evening,54,4
EMP00811,Store Associate,ST043,Night,51,1
EMP00321,Supervisor,ST091,Evening,43,10
EMP00690,Store Associate,ST059,Evening,31,6
EMP01732,Picker,ST033,Night,43,8
EMP00411,Store Associate,ST026,Evening,44,5
EMP01824,Store Associate,ST068,Morning,39,5
EMP00186,Store Associate,ST031,Afternoon,55,2
EMP00566,Picker,ST084,Evening,55,7
EMP00312,Packer,ST038,Evening,52,5
EMP00798,Picker,ST065,Evening,47,5
EMP01514,Rider Coordinator,ST052,Afternoon,38,11
EMP01033,Packer,ST060,Afternoon,54,8
EMP02357,Store Associate,ST081,Morning,48,7
EMP02372,Packer,ST088,Afternoon,58,7
EMP02034,Supervisor,ST078,Afternoon,39,6
EMP00901,Picker,ST090,Evening,56,8
EMP01206,Store Associate,ST063,Evening,43,2
EMP02223,Store Associate,ST055,Morning,53,6
EMP00084,Store Associate,ST034,Night,49,5
EMP00013,Rider Coordinator,ST042,Evening,41,11
EMP01573,Rider Coordinator,ST100,Afternoon,40,3
EMP02081,Store Associate,ST078,Evening,36,6
EMP01111,Store Associate,ST022,Morning,56,11
EMP01151,Rider Coordinator,ST054,Night,38,2
EMP01062,Picker,ST038,Morning,37,9
EMP02350,Picker,ST003,Evening,53,10
EMP02429,Rider Coordinator,ST050,Evening,41,10
EMP01144,Picker,ST019,Afternoon,61,4
EMP02209,Packer,ST080,Night,55,9
EMP00932,Packer,ST065,Afternoon,56,3
EMP00498,Store Associate,ST026,Evening,51,6
EMP01558,Picker,ST025,Morning,48,3
EMP02189,Picker,ST019,Afternoon,48,7
EMP02069,Packer,ST024,Evening,39,4
EMP01744,Store Associate,ST025,Afternoon,51,4
EMP00289,Picker,ST073,Evening,52,8
EMP00657,Rider Coordinator,ST077,Morning,50,4
EMP01486,Rider Coordinator,ST099,Night,35,5
EMP00069,Supervisor,ST083,Afternoon,31,6
EMP00327,Store Associate,ST013,Evening,42,2
EMP01146,Store Associate,ST060,Night,42,13
EMP00899,Picker,ST089,Afternoon,53,4
EMP00626,Supervisor,ST089,Evening,39,4
EMP00353,Packer,ST077,Afternoon,50,5
EMP00681,Rider Coordinator,ST064,Afternoon,52,9
EMP01724,Store Associate,ST020,Afternoon,45,6
EMP00889,Rider Coordinator,ST051,Evening,43,8
EMP00114,Picker,ST025,Evening,48,6
EMP00968,Store Associate,ST074,Morning,43,5
EMP01635,Rider Coordinator,ST028,Evening,55,5
EMP02017,Picker,ST096,Morning,49,6
EMP01227,Packer,ST056,Afternoon,64,7
EMP00207,Store Associate,ST064,Afternoon,42,3
EMP02058,Picker,ST062,Evening,52,6
EMP02011,Packer,ST012,Morning,43,7
EMP00441,Store Associate,ST009,Afternoon,60,6
EMP00781,Rider Coordinator,ST001,Afternoon,54,5
EMP01008,Supervisor,ST019,Night,47,4
EMP01493,Picker,ST077,Evening,37,11
EMP01428,Store Associate,ST025,Night,49,5
EMP02048,Store Associate,ST070,Evening,45,8
EMP01965,Store Associate,ST098,Afternoon,48,11
EMP01328,Picker,ST060,Afternoon,55,4
EMP00903,Store Associate,ST095,Afternoon,55,7
EMP01755,Picker,ST046,Night,39,9
EMP00793,Picker,ST017,Evening,54,7
EMP01001,Picker,ST052,Evening,50,4
EMP02410,Picker,ST007,Morning,45,3
EMP01851,Picker,ST031,Night,41,5
EMP01188,Store Associate,ST092,Evening,38,3
EMP01708,Picker,ST083,Evening,42,5
EMP01587,Picker,ST002,Evening,49,7
EMP00839,Store Associate,ST017,Morning,59,3
EMP01430,Rider Coordinator,ST048,Morning,53,4
EMP01125,Store Associate,ST047,Morning,46,8
EMP01905,Picker,ST035,Evening,42,8
EMP00609,Store Associate,ST019,Evening,50,6
EMP00674,Picker,ST064,Afternoon,38,1
EMP01378,Store Associate,ST083,Afternoon,50,6
EMP00002,Picker,ST093,Afternoon,58,9
EMP00319,Picker,ST085,Evening,48,5
EMP00295,Rider Coordinator,ST026,Evening,64,3
EMP01614,Supervisor,ST097,Evening,56,4
EMP01736,Supervisor,ST014,Afternoon,49,4
EMP02322,Picker,ST014,Evening,43,3
EMP01610,Rider Coordinator,ST049,Night,56,8
EMP01817,Packer,ST017,Evening,41,5
EMP01110,Store Associate,ST011,Afternoon,61,7
EMP00339,Store Associate,ST001,Afternoon,63,10
EMP01996,Store Associate,ST005,Evening,42,9
EMP00450,Packer,ST004,Evening,48,7
EMP00966,Picker,ST085,Evening,51,5
EMP02072,Store Associate,ST078,Evening,48,8
EMP01082,Picker,ST004,Morning,42,5
EMP00449,Packer,ST037,Evening,44,9
EMP01578,Store Associate,ST008,Afternoon,44,7
EMP01513,Packer,ST014,Evening,41,7
EMP00849,Store Associate,ST075,Morning,51,5
EMP01673,Picker,ST057,Night,45,9
EMP02252,Packer,ST052,Afternoon,37,7
EMP00749,Rider Coordinator,ST042,Evening,39,6
EMP00697,Picker,ST039,Morning,44,10
EMP00734,Picker,ST064,Evening,42,2
EMP00104,Packer,ST095,Evening,43,7
EMP00128,Rider Coordinator,ST094,Evening,55,8
EMP02038,Picker,ST092,Evening,48,5
EMP02142,Rider Coordinator,ST043,Afternoon,50,4
EMP00621,Store Associate,ST041,Evening,48,1
EMP00881,Store Associate,ST092,Evening,54,1
EMP00201,Picker,ST056,Evening,56,7
EMP02165,Packer,ST006,Morning,45,7
EMP00328,Picker,ST013,Afternoon,51,7
EMP02394,Store Associate,ST063,Afternoon,42,4
EMP00643,Picker,ST022,Evening,54,5
EMP01847,Store Associate,ST079,Evening,43,11
EMP00929,Store Associate,ST023,Evening,55,3
EMP02450,Picker,ST040,Evening,39,5
EMP00951,Picker,ST033,Evening,32,5
EMP00888,Packer,ST076,Evening,42,5
EMP02011,Store Associate,ST095,Morning,53,4
EMP01837,Store Associate,ST070,Night,48,3
EMP00305,Store Associate,ST032,Afternoon,52,9
EMP01270,Store Associate,ST059,Evening,41,5
EMP01721,Store Associate,ST087,Night,40,5
EMP01727,Picker,ST096,Evening,52,7
EMP02331,Store Associate,ST008,Afternoon,40,6
EMP02125,Packer,ST096,Afternoon,54,5
EMP00630,Picker,ST073,Evening,39,8
EMP01349,Packer,ST018,Morning,60,9
EMP01596,Picker,ST061,Afternoon,49,3
EMP00405,Store Associate,ST039,Night,50,6
EMP00426,Packer,ST078,Afternoon,44,7
